title,imgUrl,price_amz,category_id_amz,amazon_category_name,brand,category_code,event_time,event_type,product_id,category_id_dec,price_dec,user_id,user_session,txt_dec_final,txt_amz_final,final_score,price_diff,optimization_score
Nike Air Jordan 1 Low Men's Shoes,https://m.media-amazon.com/images/I/51IdZcTK5IL._AC_UL320_.jpg,125.02,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-26 12:36:57 UTC,view,28704057,2053013565069067197,115.58,592871541,b77e8dc4-cec4-49dd-852a-e36a894a4b1b,nike apparel shoes keds,Nike Air Jordan 1 Low Men's Shoes,0.6632788,9.439999999999998,0.20928411249042145
"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 12,Lucky Green/Black-white",https://m.media-amazon.com/images/I/61Zip2xpoZL._AC_UL320_.jpg,130.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-03 16:45:38 UTC,view,100023189,2053013565069067197,128.45,581515034,9c9ae764-c2bd-4e0c-a889-52c06633eba1,nike apparel shoes keds,"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 12,Lucky Green/Black-white",0.604126,1.5500000000000114,0.43455069019607706
Nike Womens WMNS Air 1 Low SE DA5551 001 Silver Toe - Size,https://m.media-amazon.com/images/I/71IurDbWXcL._AC_UL320_.jpg,154.97,122,Women's Shoes,nike,apparel.shoes.keds,2019-12-06 06:04:21 UTC,view,28704143,2053013565069067197,159.33,568789856,ee2809d2-ae17-445d-b1fe-a1d94b8a6166,nike apparel shoes keds,Nike Womens WMNS Air 1 Low SE DA5551 001 Silver Toe - Size,0.6559008,4.360000000000014,0.2804338913432832
Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,https://m.media-amazon.com/images/I/61zwF6Uu1yL._AC_UL320_.jpg,175.34,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-14 11:00:11 UTC,view,100042043,2053013565069067197,176.3,583117979,6a633398-0e5f-4e54-97c2-e48cefdc0b1e,nike apparel shoes keds,Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,0.65639293,0.960000000000008,0.5394418513061208
Nike Air 1 Pre School Shoes Barley Grape/Black-White DQ8424-501,https://m.media-amazon.com/images/I/613ylE1uCAL._AC_UL320_.jpg,111.35,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-15 13:26:20 UTC,view,28703858,2053013565069067197,117.17,564650184,767b7740-98ae-480b-a7fb-8e2b1c255f5d,nike apparel shoes keds,Nike Air 1 Pre School Shoes Barley Grape/Black-White DQ8424-501,0.6438253,5.820000000000007,0.24606711278592364
"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 12,Lucky Green/Black-white",https://m.media-amazon.com/images/I/61Zip2xpoZL._AC_UL320_.jpg,130.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-18 05:50:42 UTC,view,28715928,2053013565069067197,132.62,588639404,5ea499c3-fa46-425d-a22c-bf5093f547c8,nike apparel shoes keds,"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 12,Lucky Green/Black-white",0.604126,2.6200000000000045,0.3418196751381213
Nike mens Sneakers,https://m.media-amazon.com/images/I/61S21L2iYkL._AC_UL320_.jpg,144.89,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-14 10:36:32 UTC,view,28704144,2053013565069067197,143.89,586761572,6a574e89-18c8-4de7-8652-7323ede89fb6,nike apparel shoes keds,Nike mens Sneakers,0.71563673,1.0,0.543127346
Nike Air Jordan 1 Low Men's Shoes,https://m.media-amazon.com/images/I/51IdZcTK5IL._AC_UL320_.jpg,125.02,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-14 08:59:03 UTC,view,28704338,2053013565069067197,110.99,586722534,0d8fa134-a9c3-4fc1-896c-7da336cd28a3,nike apparel shoes keds,Nike Air Jordan 1 Low Men's Shoes,0.6632788,14.030000000000001,0.18588263957418494
Nike Air 1 Pre School Shoes Barley Grape/Black-White DQ8424-501,https://m.media-amazon.com/images/I/613ylE1uCAL._AC_UL320_.jpg,111.35,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-25 16:40:34 UTC,view,28703634,2053013565069067197,115.58,592459747,54584f3c-e850-4960-a2e4-7db42d5f8641,nike apparel shoes keds,Nike Air 1 Pre School Shoes Barley Grape/Black-White DQ8424-501,0.6438253,4.230000000000004,0.281728731128107
nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,https://m.media-amazon.com/images/I/61WgV-BvXuL._AC_UL320_.jpg,129.99,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-03 19:40:33 UTC,view,28704139,2053013565069067197,159.33,581626725,63c08db3-4d66-4d5d-95fd-bb719b3ff85b,nike apparel shoes keds,nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,0.60970116,29.340000000000003,0.14830806324588003
"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 8,Lucky Green/Black-white",https://m.media-amazon.com/images/I/61Zip2xpoZL._AC_UL320_.jpg,155.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-03 17:51:53 UTC,view,28721828,2053013565069067197,151.61,518265219,7e98b9b8-ce75-4319-b9f1-6ecb9c982a1b,nike apparel shoes keds,"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 8,Lucky Green/Black-white",0.6044952,3.3899999999999864,0.3031313862414584
"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",https://m.media-amazon.com/images/I/61x7Tl7u8QL._AC_UL320_.jpg,220.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-06 06:24:49 UTC,view,28704330,2053013565069067197,200.78,542175901,2822c03f-1241-4e3b-b0ca-3fd1423086c4,nike apparel shoes keds,"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",0.65688473,19.22,0.17094173333926807
Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,https://m.media-amazon.com/images/I/61zwF6Uu1yL._AC_UL320_.jpg,175.34,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-28 07:20:31 UTC,view,100061713,2232732097775141341,192.8,514070868,ae80f7d6-b045-4b07-a77e-b3053d163924,nike apparel shoes keds,Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,0.6563928,17.460000000000008,0.17461550474539544
"Nike Men's Jordan Max Aura Basketball Shoes, Cool Grey/White/Clear/Black, 10.5",https://m.media-amazon.com/images/I/71TRCzjL4BL._AC_UL320_.jpg,135.94,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-03 06:00:50 UTC,view,28714375,2053013565069067197,144.12,581202009,956a4bf3-9e6c-4194-a9a6-83430964430a,nike apparel shoes keds,"Nike Men's Jordan Max Aura Basketball Shoes, Cool Grey/White/Clear/Black, 10.5",0.62828386,8.180000000000007,0.2128027414989106
Nike Air Jordan 1 Low Men's Shoes,https://m.media-amazon.com/images/I/51IdZcTK5IL._AC_UL320_.jpg,125.02,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-01 08:41:50 UTC,view,28703937,2053013565069067197,110.43,570798431,46cf659e-0211-4012-9e60-753b87b07f79,nike apparel shoes keds,Nike Air Jordan 1 Low Men's Shoes,0.6632788,14.58999999999999,0.18397070547787045
NIKE Men's Basketball Shoes,https://m.media-amazon.com/images/I/71blOkj9gLL._AC_UL320_.jpg,139.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-05 12:09:56 UTC,view,28703725,2053013565069067197,110.43,581626725,4a7c68fe-4bec-4f72-a5e8-dc2f5429d5e7,nike apparel shoes keds,NIKE Men's Basketball Shoes,0.7473021,28.569999999999993,0.17651486707473793
"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",https://m.media-amazon.com/images/I/51UeeV1YLJL._AC_UL320_.jpg,123.72,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-05 08:01:21 UTC,view,28714295,2053013565069067197,113.26,577006431,74711be2-22e2-41f7-b76f-b94693dda2e1,nike apparel shoes keds,"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",0.6040928,10.459999999999994,0.19062658792321122
"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",https://m.media-amazon.com/images/I/51UeeV1YLJL._AC_UL320_.jpg,123.72,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-01 09:50:58 UTC,view,28703671,2053013565480109009,120.72,567120009,8dc25822-9066-41cb-ad36-ba763be80de1,nike apparel shoes keds,"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",0.6040928,3.0,0.32081856000000003
"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",https://m.media-amazon.com/images/I/61x7Tl7u8QL._AC_UL320_.jpg,220.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-01 07:26:07 UTC,view,28704334,2053013565069067197,200.78,517928300,2cd73917-e9df-40c1-92d8-5190689fb08c,nike apparel shoes keds,"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",0.65688473,19.22,0.17094173333926807
mens Nike Mens Sneaker,https://m.media-amazon.com/images/I/51qg-I0+0OL._AC_UL320_.jpg,92.99,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-05 07:31:53 UTC,view,28715648,2053013565069067197,96.5,524853148,67d14978-7406-4d2d-8f36-65beb03fc079,nike apparel shoes keds,mens Nike Mens Sneaker,0.6742363,3.510000000000005,0.31223085201773815
NIKE Men's Basketball Shoes,https://m.media-amazon.com/images/I/71blOkj9gLL._AC_UL320_.jpg,139.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-29 10:08:36 UTC,view,28714399,2053013565069067197,94.98,556647573,0a94ecd3-d422-46d2-beed-0f42314fde4a,nike apparel shoes keds,NIKE Men's Basketball Shoes,0.7473021,44.019999999999996,0.16723030005330966
nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,https://m.media-amazon.com/images/I/51MOltvCQgL._AC_UL320_.jpg,160.99,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-05 17:23:48 UTC,view,100021380,2053013565069067197,128.45,574774721,8df04047-adea-42af-8923-d5af55a232c4,nike apparel shoes keds,nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,0.60970116,32.54000000000002,0.14579234887537268
"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",https://m.media-amazon.com/images/I/61x7Tl7u8QL._AC_UL320_.jpg,220.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-13 18:14:40 UTC,view,100042029,2053013565069067197,205.9,572512801,3ea01399-899d-4fcb-8a4d-b264193c9561,nike apparel shoes keds,"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",0.6568848,14.099999999999994,0.18435709245033116
"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",https://m.media-amazon.com/images/I/61x7Tl7u8QL._AC_UL320_.jpg,220.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-13 16:54:57 UTC,view,100042028,2053013565069067197,205.9,531227430,225818f4-b4dc-49a8-a454-c1c159fce2e4,nike apparel shoes keds,"Nike Men's Air Jordan 1 Retro High OG Sneaker, Starfish/Black-white, 9",0.6568848,14.099999999999994,0.18435709245033116
Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,https://m.media-amazon.com/images/I/61zwF6Uu1yL._AC_UL320_.jpg,175.34,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-13 12:53:49 UTC,view,28703781,2053013565069067197,179.93,549667969,7c62e18c-800f-4b2c-8dd9-b385ee9ac33b,nike apparel shoes keds,Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,0.65639293,4.590000000000003,0.27439128725223605
mens Nike Air Max 90,https://m.media-amazon.com/images/I/51akGjgxjnL._AC_UL320_.jpg,149.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-12 13:46:07 UTC,view,28721831,2053013565069067197,151.61,564667602,b4a5db3b-61b8-4fb1-b2e5-e2f919d7551a,nike apparel shoes keds,mens Nike Air Max 90,0.6152211,1.6400000000000148,0.42607452303030136
NIKE Men's Basketball Shoes,https://m.media-amazon.com/images/I/71blOkj9gLL._AC_UL320_.jpg,150.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-03 11:52:06 UTC,view,100021404,2053013565069067197,174.78,512505115,15852176-71c1-4c40-80e5-1124b004c0fa,nike apparel shoes keds,NIKE Men's Basketball Shoes,0.7473021,24.78,0.18049222760279288
nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,https://m.media-amazon.com/images/I/61WgV-BvXuL._AC_UL320_.jpg,129.99,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-01 15:08:04 UTC,view,28704358,2053013565069067197,159.33,580066562,8f0035e5-ca7f-4a65-99b2-15f8b58b15b5,nike apparel shoes keds,nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,0.60970104,29.340000000000003,0.14830803924588004
Nike Womens WMNS Air 1 Low SE DA5551 001 Silver Toe - Size,https://m.media-amazon.com/images/I/71IurDbWXcL._AC_UL320_.jpg,154.97,122,Women's Shoes,nike,apparel.shoes.keds,2019-12-01 05:30:42 UTC,view,28703986,2053013565069067197,164.1,580061371,41cbf20a-5b25-479a-a35c-c9e20dd46917,nike apparel shoes keds,Nike Womens WMNS Air 1 Low SE DA5551 001 Silver Toe - Size,0.6559008,9.129999999999995,0.21015350649555778
Nike Men's Air Max 95 Sneaker,https://m.media-amazon.com/images/I/51lTfw+zilL._AC_UL320_.jpg,100.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-08 11:00:59 UTC,view,28717819,2053013565069067197,102.71,567385168,cfe52c1d-3848-4848-97ff-c5b9da0a6341,nike apparel shoes keds,Nike Men's Air Max 95 Sneaker,0.6274437,1.7399999999999949,0.41745954291970866
Nike mens Sneakers,https://m.media-amazon.com/images/I/61S21L2iYkL._AC_UL320_.jpg,144.89,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-05 17:14:25 UTC,view,100021369,2053013565069067197,146.46,580737302,7d659a7d-fd23-42ba-aefb-52980fa9e5da,nike apparel shoes keds,Nike mens Sneakers,0.71563673,1.5700000000000216,0.45441139269260444
mens Nike Air Max 90,https://m.media-amazon.com/images/I/51akGjgxjnL._AC_UL320_.jpg,149.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-04 05:18:15 UTC,view,28704332,2053013565069067197,200.78,568794851,c800847f-49cd-4bc0-aa55-2982cacb5d2d,nike apparel shoes keds,mens Nike Air Max 90,0.61522114,50.81,0.1384852625493148
mens Nike Air Max 90,https://m.media-amazon.com/images/I/51akGjgxjnL._AC_UL320_.jpg,149.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-02 15:07:55 UTC,view,28721817,2053013565069067197,151.61,559517270,c1e4a665-3a78-42fa-b096-86e0d0e68fb2,nike apparel shoes keds,mens Nike Air Max 90,0.61522114,1.6400000000000148,0.4260745310303014
Nike mens Sneakers,https://m.media-amazon.com/images/I/61S21L2iYkL._AC_UL320_.jpg,144.89,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-04 12:43:04 UTC,view,28714292,2053013565069067197,144.12,559048088,2cf92fc9-fbb4-4738-b556-3d0dff074a84,nike apparel shoes keds,Nike mens Sneakers,0.71563673,0.7699999999999818,0.5951047471299482
Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,https://m.media-amazon.com/images/I/61zwF6Uu1yL._AC_UL320_.jpg,175.34,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-04 12:47:59 UTC,view,28703957,2053013565069067197,190.22,542404017,df18e37e-d6da-4247-9246-d7285bfae333,nike apparel shoes keds,Nike Air Jordan 1 Low SE Flight Club Men's Shoes Black/Magic Ember/White/Sundial DX4334 008 - Size 13,0.65639293,14.879999999999995,0.18165641975314864
"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 8,Lucky Green/Black-white",https://m.media-amazon.com/images/I/61Zip2xpoZL._AC_UL320_.jpg,155.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-04 13:37:28 UTC,view,100021390,2053013565069067197,128.45,545715305,ff59ea6d-97f5-47e4-8d58-33b6d69fd072,nike apparel shoes keds,"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 8,Lucky Green/Black-white",0.6044952,26.55000000000001,0.14993715252268602
Nike Air 1 Pre School Shoes Barley Grape/Black-White DQ8424-501,https://m.media-amazon.com/images/I/613ylE1uCAL._AC_UL320_.jpg,111.35,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-01 04:43:31 UTC,view,28703635,2053013565069067197,115.58,547845484,3d545196-9cc2-4435-a90e-e0830824d6df,nike apparel shoes keds,Nike Air 1 Pre School Shoes Barley Grape/Black-White DQ8424-501,0.64382535,4.230000000000004,0.281728741128107
Nike Men's Air Max 95 Sneaker,https://m.media-amazon.com/images/I/51lTfw+zilL._AC_UL320_.jpg,100.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-11 14:02:23 UTC,view,28721802,2053013565069067197,102.71,585328379,e5914777-21a2-41bc-9610-fc1d38e6be46,nike apparel shoes keds,Nike Men's Air Max 95 Sneaker,0.6274437,1.7399999999999949,0.41745954291970866
NIKE Men's Basketball Shoes,https://m.media-amazon.com/images/I/71blOkj9gLL._AC_UL320_.jpg,139.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-02 05:45:30 UTC,view,28714298,2053013565069067197,177.59,580658140,1dda0299-4a34-41e1-873b-94f7660d2628,nike apparel shoes keds,NIKE Men's Basketball Shoes,0.7473021,38.59,0.16966754301086134
mens Nike Air Max 90,https://m.media-amazon.com/images/I/51akGjgxjnL._AC_UL320_.jpg,149.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-11 18:36:24 UTC,view,28721794,2053013565069067197,102.71,544266767,9169701c-42ac-4e0c-a250-4b77a2f8cb65,nike apparel shoes keds,mens Nike Air Max 90,0.6152211,47.260000000000005,0.13962109525901367
NIKE Men's Basketball Shoes,https://m.media-amazon.com/images/I/71blOkj9gLL._AC_UL320_.jpg,139.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-12 05:48:43 UTC,view,28721824,2053013565069067197,151.61,512770735,3b51693c-c5b7-48ce-b0fa-b2d576df5a6c,nike apparel shoes keds,NIKE Men's Basketball Shoes,0.7473021,12.610000000000014,0.20824072859662007
mens Nike Air Max 90,https://m.media-amazon.com/images/I/51akGjgxjnL._AC_UL320_.jpg,149.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-01 06:58:59 UTC,view,28703696,2053013565069067197,149.04,580091821,c7cd05f6-e1c9-492c-a7fd-a306a1840230,nike apparel shoes keds,mens Nike Air Max 90,0.61522114,0.9300000000000068,0.5375520000207239
Nike Men's Air Max 95 Sneaker,https://m.media-amazon.com/images/I/51lTfw+zilL._AC_UL320_.jpg,100.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-04 14:55:24 UTC,view,28721797,2053013565069067197,102.71,518389653,15a92da0-3a84-464f-b195-9689bfea947f,nike apparel shoes keds,Nike Men's Air Max 95 Sneaker,0.6274437,1.7399999999999949,0.41745954291970866
Nike Air Jordan 1 Low Men's Shoes,https://m.media-amazon.com/images/I/51IdZcTK5IL._AC_UL320_.jpg,125.02,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-03 05:50:23 UTC,view,28720610,2053013565069067197,126.1,514683911,aa7761ef-c51d-4fbc-9823-467603ad04b9,nike apparel shoes keds,Nike Air Jordan 1 Low Men's Shoes,0.6632788,1.0799999999999983,0.5172711446153849
mens Nike Air Max 90,https://m.media-amazon.com/images/I/51akGjgxjnL._AC_UL320_.jpg,149.97,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-17 06:59:42 UTC,view,28714448,2053013565069067197,154.19,518384171,f46e420e-98ef-4461-92a4-afd91986243f,nike apparel shoes keds,mens Nike Air Max 90,0.6152211,4.219999999999999,0.27630092498084297
NIKE Men's Basketball Shoes,https://m.media-amazon.com/images/I/71blOkj9gLL._AC_UL320_.jpg,139.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-03 16:39:03 UTC,view,28704360,2053013565069067197,151.61,512507389,f5fb24f9-86fb-445f-a7b6-4d0705f1a4ca,nike apparel shoes keds,NIKE Men's Basketball Shoes,0.7473021,12.610000000000014,0.20824072859662007
"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",https://m.media-amazon.com/images/I/51UeeV1YLJL._AC_UL320_.jpg,123.72,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-02 06:21:32 UTC,view,28703646,2053013565069067197,120.72,575290899,30069669-74b2-4244-a2a8-18d32e6bf854,nike apparel shoes keds,"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",0.6040928,3.0,0.32081856000000003
nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,https://m.media-amazon.com/images/I/61WgV-BvXuL._AC_UL320_.jpg,129.99,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-02 17:02:06 UTC,view,28722090,2053013565069067197,159.33,512633128,cd2ab895-6f21-448a-9d58-26fd1d10b0dc,nike apparel shoes keds,nike Air Jordan 1 Mid Men's Shoes “Sky J Purple” DQ8426 515,0.60970116,29.340000000000003,0.14830806324588003
"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",https://m.media-amazon.com/images/I/51UeeV1YLJL._AC_UL320_.jpg,123.72,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-01 06:09:29 UTC,view,28703673,2053013565480109009,120.72,572813194,52276737-b1cd-4ff3-8eb0-9fdf38f562d0,nike apparel shoes keds,"Nike Air Jordan Max Aura Mens Basketball Trainers AQ9084 Sneakers Shoes (UK 9 US 10 EU 44, Black White 011)",0.6040928,3.0,0.32081856000000003
"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 8,Lucky Green/Black-white",https://m.media-amazon.com/images/I/61Zip2xpoZL._AC_UL320_.jpg,155.0,114,Men's Shoes,nike,apparel.shoes.keds,2019-12-11 04:35:47 UTC,view,28703905,2053013565069067197,116.94,583556460,643cb2e0-ab65-49dd-b79b-32fe492e9c5e,nike apparel shoes keds,"Nike Air 1 Mid Mens Lucky Green DQ8426 301 - Size 8,Lucky Green/Black-white",0.6044952,38.06,0.14138035080389147
